Time,Participant,Condition,Item,Response.orig,Response,RT,Weaker,Stronger,Sentence frame,scalar_construction,scalar_construction_prefix
1615669765,88f1041932e3d4ee048e1477da67c432,ESI,36,Yes.,1,2871,possible,certain,Success is possible.,"Success is possible, but not certain.","Success is possible, but not "
1615669909,52f98c4e327d1934a4fc34638444a68a,ESI,36,Yes.,1,3099,possible,certain,Success is possible.,"Success is possible, but not certain.","Success is possible, but not "
1615669915,ba221f80c6be1fda45d30519339cfe97,ESI,36,No.,0,6484,possible,certain,Success is possible.,"Success is possible, but not certain.","Success is possible, but not "
1615669924,a47485926b6cabf0ff72a91afea32f53,ESI,36,No.,0,7189,possible,certain,Success is possible.,"Success is possible, but not certain.","Success is possible, but not "
1615669959,94ebb44774f832a31efb0eae02c17a3d,ESI,36,Yes.,1,2260,possible,certain,Success is possible.,"Success is possible, but not certain.","Success is possible, but not "
1615670095,7c024023336d4faca9d1d22f7d3b87a3,ESI,36,Yes.,1,3586,possible,certain,Success is possible.,"Success is possible, but not certain.","Success is possible, but not "
1615670145,b265fadeae4df674e0d98a0ce8ca0c8f,ESI,36,No.,0,5015,possible,certain,Success is possible.,"Success is possible, but not certain.","Success is possible, but not "
1615670155,f626705eb9bd41dbead310269fa6beeb,ESI,36,Yes.,1,5187,possible,certain,Success is possible.,"Success is possible, but not certain.","Success is possible, but not "
1615670256,3ed4b1c43f82421d2953381e687dff16,ESI,36,Yes.,1,4775,possible,certain,Success is possible.,"Success is possible, but not certain.","Success is possible, but not "
1615670373,15747ac9317be0d944d63f71361af567,ESI,36,Yes.,1,3813,possible,certain,Success is possible.,"Success is possible, but not certain.","Success is possible, but not "
1615670381,c990467380156c81e13f3f24f7d03cac,ESI,36,Yes.,1,7251,possible,certain,Success is possible.,"Success is possible, but not certain.","Success is possible, but not "
1615670470,f6c69fed535edb9c17b53ed006f9ee6e,ESI,36,No.,0,7512,possible,certain,Success is possible.,"Success is possible, but not certain.","Success is possible, but not "
1615670475,8846abd3699fa6ac62b79f57605c63a2,ESI,36,Yes.,1,5363,possible,certain,Success is possible.,"Success is possible, but not certain.","Success is possible, but not "
1615670693,9aaca64782b1454fa11c95dcf7c182b3,ESI,36,Yes.,1,5586,possible,certain,Success is possible.,"Success is possible, but not certain.","Success is possible, but not "
1615670805,db610f73c53e8a3eb5cf2c3478a83f92,ESI,36,Yes.,1,4290,possible,certain,Success is possible.,"Success is possible, but not certain.","Success is possible, but not "
1615670872,b3f6e1489b9ca394a6d041b6580ce795,ESI,36,Yes.,1,8780,possible,certain,Success is possible.,"Success is possible, but not certain.","Success is possible, but not "
1615670877,2279048d0f20208c66d6ebf3e0c3f214,ESI,36,Yes.,1,21108,possible,certain,Success is possible.,"Success is possible, but not certain.","Success is possible, but not "
1615670975,3e059dc6361b6f3084cb5f3212cb4419,ESI,36,Yes.,1,4454,possible,certain,Success is possible.,"Success is possible, but not certain.","Success is possible, but not "
1615671098,0d0b3abbe352b34aa59b4a5ef6b5dd67,ESI,36,Yes.,1,15361,possible,certain,Success is possible.,"Success is possible, but not certain.","Success is possible, but not "
1615671153,4895f0fd9638cd53916a306dacc78ad9,ESI,36,Yes.,1,2264,possible,certain,Success is possible.,"Success is possible, but not certain.","Success is possible, but not "
1615671237,45e427b66eed558aeb3a082711b42602,ESI,36,No.,0,4799,possible,certain,Success is possible.,"Success is possible, but not certain.","Success is possible, but not "
1615672074,7fd614b6f584d6d57b894acb1d752df2,ESI,36,Yes.,1,3602,possible,certain,Success is possible.,"Success is possible, but not certain.","Success is possible, but not "
1615672780,745f487ece4b604ffc7f190fed2dfe56,ESI,36,Yes.,1,3144,possible,certain,Success is possible.,"Success is possible, but not certain.","Success is possible, but not "
1615673131,282c2204b26e19c4d725dbf4191d8355,ESI,36,No.,0,7672,possible,certain,Success is possible.,"Success is possible, but not certain.","Success is possible, but not "
1615662809,719c301bdcd2357a19a8142b70de012c,ESI,37,No.,0,2820,pretty,beautiful,The girl is pretty.,"The girl is pretty, but not beautiful.","The girl is pretty, but not "
1615662953,f981c6fcab294dcc3b33cedef49ae4bd,ESI,37,No.,0,1987,pretty,beautiful,The girl is pretty.,"The girl is pretty, but not beautiful.","The girl is pretty, but not "
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,37,No.,0,10131,pretty,beautiful,The girl is pretty.,"The girl is pretty, but not beautiful.","The girl is pretty, but not "
1615663245,b981462144525ca196fda66f6810f02e,ESI,37,No.,0,4002,pretty,beautiful,The girl is pretty.,"The girl is pretty, but not beautiful.","The girl is pretty, but not "
1615668280,e15d0569159051f0b33deff1c830134b,ESI,37,No.,0,1492,pretty,beautiful,The girl is pretty.,"The girl is pretty, but not beautiful.","The girl is pretty, but not "
1615668430,42b311f09b96fc344f2c6e3af4a14503,ESI,37,No.,0,5971,pretty,beautiful,The girl is pretty.,"The girl is pretty, but not beautiful.","The girl is pretty, but not "
1615668658,f291de33e558d978a70537d0e62d483c,ESI,37,No.,0,7947,pretty,beautiful,The girl is pretty.,"The girl is pretty, but not beautiful.","The girl is pretty, but not "
1615668685,be4e8d0be017435b4c23b082606a51a5,ESI,37,No.,0,5339,pretty,beautiful,The girl is pretty.,"The girl is pretty, but not beautiful.","The girl is pretty, but not "
1615668744,e88be932185082540d96daffce2556dc,ESI,37,No.,0,2459,pretty,beautiful,The girl is pretty.,"The girl is pretty, but not beautiful.","The girl is pretty, but not "
1620000000,031e6385409fd8dc8abe6a3ad061c8bb,ESI,37,No.,0,2834,pretty,beautiful,The girl is pretty.,"The girl is pretty, but not beautiful.","The girl is pretty, but not "
1615668970,38623486e30ff1dbd78928529537a036,ESI,37,No.,0,2248,pretty,beautiful,The girl is pretty.,"The girl is pretty, but not beautiful.","The girl is pretty, but not "
1615668994,2241ca8b786deac7f57ec72f1f8bd782,ESI,37,No.,0,4157,pretty,beautiful,The girl is pretty.,"The girl is pretty, but not beautiful.","The girl is pretty, but not "
1615669013,c882471fa5b43f3e97acb82b089c3a1b,ESI,37,Yes.,1,4899,pretty,beautiful,The girl is pretty.,"The girl is pretty, but not beautiful.","The girl is pretty, but not "
1615669681,d66fa44744dcf7d8b83ff007d988caec,ESI,37,Yes.,1,6861,pretty,beautiful,The girl is pretty.,"The girl is pretty, but not beautiful.","The girl is pretty, but not "
1615669687,5ce8c300725ae303b123f21f51304fe9,ESI,37,No.,0,2688,pretty,beautiful,The girl is pretty.,"The girl is pretty, but not beautiful.","The girl is pretty, but not "
1615669699,63fb01b8f411c380be7e50a317b0990a,ESI,37,No.,0,2684,pretty,beautiful,The girl is pretty.,"The girl is pretty, but not beautiful.","The girl is pretty, but not "
1615669765,88f1041932e3d4ee048e1477da67c432,ESI,37,No.,0,1570,pretty,beautiful,The girl is pretty.,"The girl is pretty, but not beautiful.","The girl is pretty, but not "
1615669909,52f98c4e327d1934a4fc34638444a68a,ESI,37,No.,0,3591,pretty,beautiful,The girl is pretty.,"The girl is pretty, but not beautiful.","The girl is pretty, but not "
1615669915,ba221f80c6be1fda45d30519339cfe97,ESI,37,No.,0,6934,pretty,beautiful,The girl is pretty.,"The girl is pretty, but not beautiful.","The girl is pretty, but not "
1615669924,a47485926b6cabf0ff72a91afea32f53,ESI,37,No.,0,6302,pretty,beautiful,The girl is pretty.,"The girl is pretty, but not beautiful.","The girl is pretty, but not "
1615669959,94ebb44774f832a31efb0eae02c17a3d,ESI,37,No.,0,2770,pretty,beautiful,The girl is pretty.,"The girl is pretty, but not beautiful.","The girl is pretty, but not "
1615670095,7c024023336d4faca9d1d22f7d3b87a3,ESI,37,No.,0,3425,pretty,beautiful,The girl is pretty.,"The girl is pretty, but not beautiful.","The girl is pretty, but not "
1615670145,b265fadeae4df674e0d98a0ce8ca0c8f,ESI,37,No.,0,2691,pretty,beautiful,The girl is pretty.,"The girl is pretty, but not beautiful.","The girl is pretty, but not "
1615670155,f626705eb9bd41dbead310269fa6beeb,ESI,37,No.,0,6383,pretty,beautiful,The girl is pretty.,"The girl is pretty, but not beautiful.","The girl is pretty, but not "
1615670256,3ed4b1c43f82421d2953381e687dff16,ESI,37,Yes.,1,3310,pretty,beautiful,The girl is pretty.,"The girl is pretty, but not beautiful.","The girl is pretty, but not "
1615670373,15747ac9317be0d944d63f71361af567,ESI,37,No.,0,2051,pretty,beautiful,The girl is pretty.,"The girl is pretty, but not beautiful.","The girl is pretty, but not "
1615670381,c990467380156c81e13f3f24f7d03cac,ESI,37,No.,0,10702,pretty,beautiful,The girl is pretty.,"The girl is pretty, but not beautiful.","The girl is pretty, but not "
1615670470,f6c69fed535edb9c17b53ed006f9ee6e,ESI,37,No.,0,4613,pretty,beautiful,The girl is pretty.,"The girl is pretty, but not beautiful.","The girl is pretty, but not "
1615670475,8846abd3699fa6ac62b79f57605c63a2,ESI,37,No.,0,3338,pretty,beautiful,The girl is pretty.,"The girl is pretty, but not beautiful.","The girl is pretty, but not "
1615670693,9aaca64782b1454fa11c95dcf7c182b3,ESI,37,No.,0,3484,pretty,beautiful,The girl is pretty.,"The girl is pretty, but not beautiful.","The girl is pretty, but not "
1615670805,db610f73c53e8a3eb5cf2c3478a83f92,ESI,37,No.,0,1695,pretty,beautiful,The girl is pretty.,"The girl is pretty, but not beautiful.","The girl is pretty, but not "
1615670872,b3f6e1489b9ca394a6d041b6580ce795,ESI,37,No.,0,11900,pretty,beautiful,The girl is pretty.,"The girl is pretty, but not beautiful.","The girl is pretty, but not "
1615670877,2279048d0f20208c66d6ebf3e0c3f214,ESI,37,No.,0,9217,pretty,beautiful,The girl is pretty.,"The girl is pretty, but not beautiful.","The girl is pretty, but not "
1615670975,3e059dc6361b6f3084cb5f3212cb4419,ESI,37,No.,0,2588,pretty,beautiful,The girl is pretty.,"The girl is pretty, but not beautiful.","The girl is pretty, but not "
1615671098,0d0b3abbe352b34aa59b4a5ef6b5dd67,ESI,37,No.,0,3086,pretty,beautiful,The girl is pretty.,"The girl is pretty, but not beautiful.","The girl is pretty, but not "
1615671153,4895f0fd9638cd53916a306dacc78ad9,ESI,37,No.,0,5224,pretty,beautiful,The girl is pretty.,"The girl is pretty, but not beautiful.","The girl is pretty, but not "
1615671237,45e427b66eed558aeb3a082711b42602,ESI,37,No.,0,4089,pretty,beautiful,The girl is pretty.,"The girl is pretty, but not beautiful.","The girl is pretty, but not "
1615672074,7fd614b6f584d6d57b894acb1d752df2,ESI,37,No.,0,11812,pretty,beautiful,The girl is pretty.,"The girl is pretty, but not beautiful.","The girl is pretty, but not "
1615672780,745f487ece4b604ffc7f190fed2dfe56,ESI,37,No.,0,3139,pretty,beautiful,The girl is pretty.,"The girl is pretty, but not beautiful.","The girl is pretty, but not "
1615673131,282c2204b26e19c4d725dbf4191d8355,ESI,37,No.,0,9069,pretty,beautiful,The girl is pretty.,"The girl is pretty, but not beautiful.","The girl is pretty, but not "
1615662809,719c301bdcd2357a19a8142b70de012c,ESI,38,No.,0,11501,primarily,exclusively,The residents are primarily Greek.,"The residents are primarily Greek, but not exclusively.","The residents are primarily Greek, but not "
1615662953,f981c6fcab294dcc3b33cedef49ae4bd,ESI,38,Yes.,1,2802,primarily,exclusively,The residents are primarily Greek.,"The residents are primarily Greek, but not exclusively.","The residents are primarily Greek, but not "
1615663035,bd1fdd2adccc3a9d7a481317727ff96e,ESI,38,Yes.,1,7807,primarily,exclusively,The residents are primarily Greek.,"The residents are primarily Greek, but not exclusively.","The residents are primarily Greek, but not "
1615663245,b981462144525ca196fda66f6810f02e,ESI,38,No.,0,6634,primarily,exclusively,The residents are primarily Greek.,"The residents are primarily Greek, but not exclusively.","The residents are primarily Greek, but not "
1615668280,e15d0569159051f0b33deff1c830134b,ESI,38,Yes.,1,2201,primarily,exclusively,The residents are primarily Greek.,"The residents are primarily Greek, but not exclusively.","The residents are primarily Greek, but not "
1615668430,42b311f09b96fc344f2c6e3af4a14503,ESI,38,Yes.,1,7961,primarily,exclusively,The residents are primarily Greek.,"The residents are primarily Greek, but not exclusively.","The residents are primarily Greek, but not "
1615668658,f291de33e558d978a70537d0e62d483c,ESI,38,Yes.,1,14346,primarily,exclusively,The residents are primarily Greek.,"The residents are primarily Greek, but not exclusively.","The residents are primarily Greek, but not "
1615668685,be4e8d0be017435b4c23b082606a51a5,ESI,38,Yes.,1,3869,primarily,exclusively,The residents are primarily Greek.,"The residents are primarily Greek, but not exclusively.","The residents are primarily Greek, but not "
1615668744,e88be932185082540d96daffce2556dc,ESI,38,Yes.,1,5655,primarily,exclusively,The residents are primarily Greek.,"The residents are primarily Greek, but not exclusively.","The residents are primarily Greek, but not "
1620000000,031e6385409fd8dc8abe6a3ad061c8bb,ESI,38,Yes.,1,3709,primarily,exclusively,The residents are primarily Greek.,"The residents are primarily Greek, but not exclusively.","The residents are primarily Greek, but not "
1615668970,38623486e30ff1dbd78928529537a036,ESI,38,No.,0,3608,primarily,exclusively,The residents are primarily Greek.,"The residents are primarily Greek, but not exclusively.","The residents are primarily Greek, but not "
1615668994,2241ca8b786deac7f57ec72f1f8bd782,ESI,38,Yes.,1,3924,primarily,exclusively,The residents are primarily Greek.,"The residents are primarily Greek, but not exclusively.","The residents are primarily Greek, but not "
1615669013,c882471fa5b43f3e97acb82b089c3a1b,ESI,38,Yes.,1,6417,primarily,exclusively,The residents are primarily Greek.,"The residents are primarily Greek, but not exclusively.","The residents are primarily Greek, but not "
